SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.04e+01,2.48e+00,0.00e+00,6.55e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,2.33e+00,1.33e+00,0.00e+00,1.87e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.10e+01,2.51e+00,7.47e+00,7.47e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.11e+01,2.41e+00,7.00e+00,7.00e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.10e+01,2.46e+00,0.00e+00,6.94e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,3.32e+00,1.77e+00,0.00e+00,2.36e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,3.15e+00,1.30e+00,0.00e+00,2.88e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,3.25e+00,1.37e+00,0.00e+00,2.62e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,3.19e+00,1.47e+00,2.57e+00,2.57e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,3.15e+00,1.44e+00,0.00e+00,2.67e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,3.18e+00,1.16e+00,0.00e+00,2.75e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,7.32e+00,1.57e+00,0.00e+00,5.36e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,9.62e+00,2.46e+00,0.00e+00,6.54e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.01e+01,2.39e+00,0.00e+00,6.24e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,9.79e+00,2.24e+00,0.00e+00,6.82e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,9.98e+00,2.36e+00,7.30e+00,7.30e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.05e+01,1.91e+00,6.46e+00,6.46e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,9.84e+00,2.12e+00,0.00e+00,9.41e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,8.77e+00,2.06e+00,6.46e+00,6.46e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,8.52e+00,2.01e+00,0.00e+00,5.71e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,-3.03e-01,1.28e+00,0.00e+00,-2.22e-01
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.32e-01,1.09e+00,0.00e+00,1.15e-01
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,-8.16e-03,1.16e+00,0.00e+00,-7.64e-03
